gene.name	t00_rep1	t00_rep2	t00_rep3	t00_rep4	t05_rep1	t05_rep2	t05_rep3	t05_rep4	t1_rep1	t1_rep2	t1_rep3	t1_rep4	t2_rep1	t2_rep2	t2_rep3	t2_rep4	t3_rep1	t3_rep2	t3_rep3	t3_rep4	t4_rep1	t4_rep2	t4_rep3	t4_rep4	t5_rep2	t5_rep3	t5_rep4	t6_rep2	t6_rep3	t6_rep4	t7_rep1	t7_rep2	t7_rep3	t7_rep4	t8_rep1	t8_rep2	t8_rep3	t8_rep4	t10_rep1	t10_rep2	t10_rep3	t10_rep4	t12_rep1	t12_rep2	t12_rep3	t12_rep4	mean	fdr
LACTB	2204.36956521739	2157.53260869565	2093.15217391304	2348.21739130435	2414.5652173913	2270.73913043478	2413.21739130435	2368.13043478261	2892.67391304348	2361.15217391304	2245.66304347826	2592.89130434783	2630.52173913044	2389.39130434783	2140.65217391304	2637.8152173913	2934.30434782609	2302.02173913044	2226.86956521739	2819.83695652174	2908.41304347826	2326.29347826087	2159.21739130435	2788.9347826087	2383.86956521739	2401.95652173913	2418.47826086957	2478.91304347826	2397.91304347826	2349.15217391304	2329.58695652174	2185.94565217391	2306.91304347826	2196	2055.80434782609	2151.08695652174	2348.21739130435	2252.82608695652	2373.57608695652	1840.51086956522	2060.21739130435	2396.39130434783	2211.20652173913	2409.91304347826	1958.64130434783	2391.65217391304	2359.24663043478	0.280674532404896
FDPS	2182.39130434783	1955.84782608696	1794.13043478261	1388.54347826087	1801.88043478261	1956.3152173913	1773.01086956522	1364.71739130435	2183.15217391304	1907.63043478261	1712.9347826087	1254.92391304348	1952.07608695652	1998.47826086957	1822.34782608696	1263.36956521739	1671.0652173913	2226.5	1728.02173913044	1229.52173913043	2038.60869565217	1868.78260869565	1984.17391304348	1186.84782608696	1737.63043478261	1786.64130434783	1152.44565217391	1900.48913043478	1698.0652173913	1381.91304347826	1824.88043478261	1719.53260869565	1617.53260869565	1396.0652173913	1973.5652173913	2374.08695652174	1930.36956521739	1349.73913043478	1904.80434782609	1791.76086956522	1796.83695652174	1281.28260869565	1867.32608695652	1910.85869565217	1782.01086956522	1499.4347826087	1737.44658695652	0.932867368616552
TMEM183A	1020.9347826087	896.706521739131	896.586956521739	901.347826086957	934.891304347826	985.20652173913	1032.89130434783	862	985.543478260869	1002.8152173913	1024.69565217391	818.869565217391	928.978260869565	898.858695652174	916.152173913044	841.326086956522	981.521739130435	933.304347826087	811.239130434783	851.152173913044	967.847826086957	877.304347826087	968.673913043478	780.869565217391	923.815217391304	940.260869565217	871.380434782609	919.771739130435	969.260869565217	932.923913043478	964.489130434782	891.826086956522	890.434782608696	841.326086956522	927.217391304348	1043.39130434783	1020.8152173913	943.847826086957	1030.03260869565	924.45652173913	1008.70652173913	922.891304347826	983.108695652174	971.336956521739	981.521739130435	897.869565217391	933.05222826087	0.508274788764148
FAM217B	772.369565217391	892.086956521739	830.456521739131	917.695652173913	803.04347826087	904.608695652174	773.836956521739	897.989130434783	916.315217391304	855.554347826087	845.021739130435	1107.26086956522	900.891304347826	921.086956521739	932.717391304348	1248.89130434783	1020.8152173913	917.826086956522	979.728260869565	1200	1107.65217391304	1054.65217391304	1018.69565217391	1244.57608695652	1041.82608695652	1087.05434782609	1102.65217391304	1004.33695652174	1092.23913043478	1119.65217391304	824.75	864	861.586956521739	867.04347826087	753.782608695652	743.217391304348	817.565217391304	928.978260869565	837.076086956522	738.913043478261	743.413043478261	856.652173913044	684.978260869565	779.413043478261	797.847826086957	915.130434782609	924.475634782609	0.280674532404896
PPID	1273.32608695652	1173.90217391304	1311.80434782609	1354.92391304348	1343.13043478261	1225.69565217391	1337.46739130435	1460.26086956522	1020.39130434783	1064.5652173913	1254.92391304348	871.097826086957	959.826086956522	1005.71739130435	930.130434782609	849.097826086956	963.891304347826	971.217391304348	998.347826086957	852.369565217391	1085.65217391304	959.021739130435	1051.33695652174	845.021739130435	1038.80434782609	1034.95652173913	1024.85869565217	1017.73913043478	933.597826086956	1011.57608695652	1115.47826086957	1106.54347826087	1138.30434782609	1171.29347826087	901	918.021739130435	974.673913043478	1391.41304347826	1063.69565217391	959.95652173913	1048.21739130435	1474.78260869565	1038.34782608696	1002.8152173913	1186.02173913043	1204.30434782609	1085.20692391304	0.701487486217832
SLC25A11	901.978260869565	963.891304347826	887.630434782609	660.021739130435	869.826086956522	911.184782608696	995.891304347826	589.717391304348	1011.84782608696	892.54347826087	764.141304347826	730.141304347826	1075.25	1062.10869565217	983.836956521739	688.565217391304	907.663043478261	1088.58695652174	774.630434782609	626.782608695652	977.608695652174	953.652173913044	909	681.956521739131	755.597826086957	944.065217391304	498.04347826087	799.239130434783	855.673913043478	628.608695652174	931.804347826087	833.467391304348	956.956521739131	759.326086956522	1058.54347826087	1319.0652173913	1017.91304347826	653.239130434783	1137.63043478261	1130.05434782609	1052.52173913043	650.945652173913	1386.04347826087	901	857.608695652174	731.478260869565	886.245245652174	0.411178312138894
TXNL1	2342.84782608696	2314.26086956522	2124.36956521739	2007.0652173913	2145.26086956522	2301.42391304348	2195.14130434783	1861.52173913043	2163.04347826087	2269.94565217391	2025.51086956522	2105.19565217391	2108.32608695652	2148.78260869565	2028.28260869565	1991.78260869565	2272.91304347826	2194.71739130435	1784.97826086957	1938.97826086957	2327.5	2031.78260869565	2168.67391304348	2062.54347826087	2018.52173913043	2280.64130434783	1671.95652173913	1976.54347826087	2130.85869565217	2066.98913043478	2137.13043478261	2044.33695652174	2077.28260869565	2006.76086956522	1896.10869565217	2204.03260869565	2297.28260869565	2058.5652173913	2145.26086956522	1864.32608695652	1855.15217391304	1922.64130434783	2084.58695652174	2126.82608695652	2014.01086956522	1995.32608695652	2082.39110869565	0.29937308481829
PKP4	2626.6847826087	2743.89130434783	2879.41304347826	2640.79347826087	2663.84782608696	2761.20652173913	2800.28260869565	2428.10869565217	2282.89130434783	2341.65217391304	2344.76086956522	2307.91304347826	2371.19565217391	2514.71739130435	2574.25	2313.34782608696	2450.71739130435	2488.21739130435	2571.58695652174	2235.95652173913	2565.75	2432.23913043478	2402.38043478261	2205.34782608696	2292.0652173913	2466.26086956522	2131.30434782609	2550.73913043478	2636.72826086957	2429.26086956522	2455	2321.25	2528.76086956522	2467.13043478261	2217.84782608696	2324.59782608696	2469.77173913044	2547.97826086957	2397.21739130435	2535.23913043478	2513.76086956522	2473.02173913044	2306.91304347826	2270.73913043478	2424.09782608696	2286.26086956522	2456.37167391304	0.280674532404896
ACAT1	1879.34782608696	1964.60869565217	1774.45652173913	1883	2012.53260869565	1951.80434782609	1831.65217391304	1800.61956521739	2218.33695652174	2246.40217391304	2080.41304347826	1739.52173913044	1830.39130434783	2066.69565217391	1891.46739130435	1737.36956521739	2002.58695652174	2122.9347826087	1762.10869565217	1747.0652173913	2113.26086956522	1924.61956521739	1925.60869565217	1705.34782608696	1929.36956521739	1974.72826086957	1712.16304347826	2045.39130434783	1722.04347826087	1812.0652173913	1868.17391304348	1848.54347826087	1896.38043478261	1979.48913043478	1684.58695652174	2126.82608695652	2043.95652173913	1956.78260869565	2108.32608695652	1780.11956521739	1953.0652173913	1976.89130434783	1986.80434782609	2083.45652173913	2006.45652173913	1887.65217391304	1925.98752173913	0.797625036728949
SYNGR2	1709.1847826087	1538.53260869565	1530.86956521739	1262.67391304348	1258.6847826087	1402.65217391304	1578.77173913043	1214.82608695652	1344.02173913044	1377.79347826087	1503.82608695652	1447.07608695652	1420.60869565217	1336.14130434783	1455.0652173913	1309.34782608696	1287.9347826087	1344.46739130435	1293.10869565217	1233.26086956522	1516.51086956522	1356.95652173913	1552.13043478261	1181.86956521739	1164.19565217391	1423.28260869565	1214.21739130435	1345.47826086957	1357.20652173913	1198.3152173913	1260.51086956522	1378.66304347826	1304.57608695652	1322.13043478261	1581.26086956522	1524.48913043478	1437.76086956522	1214.02173913043	1214.82608695652	1406.60869565217	1543.78260869565	1069.32608695652	1428.67391304348	1445.83695652174	1311.13043478261	1189.63043478261	1365.0487173913	0.445365640450738
GPSM2	596.184782608696	626.108695652174	543.913043478261	632.608695652174	572.391304347826	585.152173913044	594.630434782609	612.608695652174	891.565217391304	679.054347826087	574.260869565217	689.663043478261	1057.25	681	633.978260869565	727.413043478261	896.586956521739	788.04347826087	844.173913043478	841.108695652174	924.217391304348	983.836956521739	955.978260869565	963.032608695652	926.195652173913	936.510869565217	928.065217391304	895.260869565218	870.673913043478	868.695652173913	912.532608695652	854.652173913044	763.739130434783	774.630434782609	885.663043478261	765.326086956522	737.195652173913	710.434782608696	685.282608695652	612.434782608696	637.032608695652	864.760869565218	611.510869565217	692.032608695652	636.130434782609	788.402173913044	766.346176086957	0.660888234478112
MTRR	1002.10869565217	991.804347826087	928.45652173913	1134.41304347826	903.891304347826	947.923913043478	860.467391304348	1164.85869565217	825.760869565217	934.20652173913	1141.61956521739	1140.10869565217	824.369565217391	931.326086956522	1024.85869565217	1100.10869565217	798.195652173913	795.728260869565	921.478260869565	1080.96739130435	824.630434782609	773.836956521739	1051.33695652174	1062.89130434783	823.695652173913	867.184782608696	1105.73913043478	829.347826086957	1032.69565217391	1016.63043478261	866.04347826087	920.010869565217	877.641304347826	1049.4347826087	989.923913043478	909.076086956522	977.826086956522	1046.46739130435	919	952.913043478261	931.478260869565	1070.07608695652	980.565217391304	1135.0652173913	878.076086956522	1013.35869565217	964.29562826087	0.967376992947144
TLK2	917.434782608696	968.673913043478	805.25	908.065217391304	897.869565217391	866.684782608696	923.5	940.347826086957	1157.21739130435	1041.6847826087	984.956521739131	1016.1847826087	1092.23913043478	964.228260869565	956.956521739131	911.184782608696	969.869565217391	1047.19565217391	1095.58695652174	966.847826086956	982.315217391304	991.673913043478	925.652173913043	1035.90217391304	954.217391304348	1060.02173913043	1055.05434782609	977.510869565217	933.597826086956	908.326086956522	987.206521739131	932.717391304348	933.913043478261	945.206521739131	1057.25	1008.54347826087	1017.30434782609	880.423913043478	911.760869565217	952.913043478261	880.663043478261	969.869565217391	926.195652173913	915.130434782609	868.413043478261	982.597826086957	965.790386956522	0.687887951663988
VPS51	1638.73913043478	1643.89130434783	1506.17391304348	1112.10869565217	1499.6847826087	1586.02173913043	1649.32608695652	1073.15217391304	1517.47826086957	1528.8152173913	1197.78260869565	1186.15217391304	1475.4347826087	1536.41304347826	1440.5	1239.35869565217	1383.82608695652	1630.82608695652	1361.08695652174	1296.5	1612.4347826087	1583.6847826087	1392.96739130435	1299.57608695652	1544.34782608696	1517.47826086957	1078.9347826087	1728.60869565217	1510	1429.84782608696	1501.1847826087	1437.76086956522	1465.57608695652	1378.22826086957	1631.36956521739	1673.46739130435	1444.4347826087	1206.52173913043	1402.15217391304	1553.04347826087	1461.60869565217	1101	1498.91304347826	1497.34782608696	1423.92391304348	1335.20652173913	1439.4107173913	0.961997517770803
NDUFS8	2251.28260869565	2020.26086956522	1938.61956521739	1376.0652173913	2022.54347826087	2033.75	2327.5	1193.01086956522	2518.80434782609	1763.09782608696	1445.5652173913	1078.55434782609	2514.71739130435	2792.01086956522	2505.13043478261	1203.41304347826	2143.63043478261	2748.23913043478	2119.76086956522	1022.23913043478	2426.41304347826	2346.65217391304	1975.13043478261	1020.54347826087	1630.97826086957	1910.13043478261	801.75	1967.73913043478	1941.4347826087	1585.5652173913	2396.39130434783	2052.89130434783	2170.52173913044	1821.54347826087	2672.21739130435	2922.42391304348	2231	1433.39130434783	2655.97826086957	2735.45652173913	2416.63043478261	1070.07608695652	2768.96739130435	1904.80434782609	1849.20652173913	1430.71739130435	1981.66834782609	0.611963499873645
PUM3	1986.46739130435	1779.5652173913	1895.85869565217	1946.17391304348	1988.10869565217	1981.0652173913	2066.69565217391	1813.41304347826	1944.80434782609	2048.66304347826	2051.41304347826	1989.60869565217	2227.71739130435	2265.11956521739	2287.15217391304	1950.71739130435	2108.32608695652	2306.91304347826	2056.76086956522	1724.13043478261	2263.45652173913	2008.25	2024.23913043478	1754.9347826087	1787.21739130435	2031.58695652174	1448.34782608696	1913.30434782609	1927.44565217391	1701.8152173913	2004.10869565217	1759.63043478261	1816.17391304348	1984.17391304348	1987.13043478261	2121.30434782609	2051.75	1889.38043478261	2023.67391304348	2002.58695652174	1971.47826086957	1738.82608695652	2142.65217391304	1688.91304347826	1436.63043478261	1699.32608695652	1947.76104347826	0.280674532404896
TPP2	2084.23913043478	2383.30434782609	2305.80434782609	2799.10869565217	2179.02173913044	2526.78260869565	2330.47826086957	2731.15217391304	1853.19565217391	2007.0652173913	2081.34782608696	2250.32608695652	1910.85869565217	2309.09782608696	2483.54347826087	2251.78260869565	1925.30434782609	2116.09782608696	2396.80434782609	2247.54347826087	1918.38043478261	2247.54347826087	2066.69565217391	2124.79347826087	2107.32608695652	1892.17391304348	2071.5	1987.45652173913	2075.34782608696	2081.72826086957	2305.80434782609	2250.78260869565	2224.34782608696	2650.91304347826	2262.91304347826	2219.78260869565	2492.52173913044	2629.3152173913	2445.54347826087	2836.08695652174	2732.72826086957	2467.73913043478	2787.41304347826	2354.82608695652	2558.52173913044	2419.45652173913	2290.96736956522	0.280674532404896
ALG3	668.228260869565	720.054347826087	734.326086956522	931.173913043478	582.326086956522	845.20652173913	716.391304347826	903.891304347826	698.152173913044	613.173913043478	748.369565217391	892.54347826087	784.163043478261	910.413043478261	1126.53260869565	923.326086956522	747.739130434783	748.217391304348	1062.89130434783	791.413043478261	722.608695652174	759.54347826087	833.065217391305	848.434782608696	770.95652173913	824.184782608696	770.29347826087	689.782608695652	885.010869565218	825.608695652174	692.630434782609	798.065217391304	810.695652173913	909.891304347826	788.173913043478	780	839.217391304348	889.79347826087	842.521739130435	1204.60869565217	1116.73913043478	813.413043478261	1069.91304347826	875.782608695652	845.021739130435	819.423913043478	829.867676086957	0.280674532404896
COX7C	2913.46739130435	2782.58695652174	2653.44565217391	2414.5652173913	2662.08695652174	2688.39130434783	2542.13043478261	2375.22826086957	2665.17391304348	2991.34782608696	2595.27173913044	2315.53260869565	2522.32608695652	2772.08695652174	2628.82608695652	2323.39130434783	2569.4347826087	2584.97826086957	2314.26086956522	2344.3152173913	2660.96739130435	2397.21739130435	2270.73913043478	2269.94565217391	2628.82608695652	2452.30434782609	2333.51086956522	2792.01086956522	2574.25	2550.73913043478	2719.33695652174	2750.95652173913	2371.19565217391	2554.36956521739	2481.32608695652	2628.82608695652	2482.76086956522	2330.91304347826	2831.52173913044	2597.46739130435	2670.9347826087	2293.84782608696	3003.69565217391	3201.32608695652	2830.34782608696	2612.65217391304	2585.88776086957	0.426360589993057
SREBF2	2045.05434782609	2135.45652173913	2009.69565217391	1519.63043478261	1965.71739130435	1930.66304347826	1944.80434782609	1560.73913043478	1640.4347826087	1820.65217391304	1644.79347826087	1741.36956521739	1605.63043478261	1908.5	1937.45652173913	1751.89130434783	1533.69565217391	1993.34782608696	1972.58695652174	1615.21739130435	1551.21739130435	1917.97826086957	1904	1787.21739130435	1900.48913043478	1886.97826086957	1695.94565217391	2035.21739130435	1815.83695652174	1649.11956521739	1756.65217391304	1993.73913043478	1903.10869565217	1721.13043478261	2175.73913043478	2329.58695652174	1954.54347826087	1608.53260869565	1967.73913043478	2168.67391304348	2312.09782608696	1524.95652173913	2110.69565217391	2205.64130434783	2022.54347826087	1793.55434782609	1868.91889130435	0.280674532404896
TBX18	1808.35869565217	2157.53260869565	2014.01086956522	2361.86956521739	1969.13043478261	2152.23913043478	1888.5652173913	2394.26086956522	2281.51086956522	1935.23913043478	2028.28260869565	2385.76086956522	1946.77173913044	1723.84782608696	1856.32608695652	2366.95652173913	2179.02173913044	1649.60869565217	1878.91304347826	2330.03260869565	1684.58695652174	1957.21739130435	1976.54347826087	2572.02173913044	2293.3152173913	2165.80434782609	2879.41304347826	2133.02173913044	2470.34782608696	2638.23913043478	1972.30434782609	2006.45652173913	2084.58695652174	2607.82608695652	1865.44565217391	1702.13043478261	2095.0652173913	2805.54347826087	2081.34782608696	2223.51086956522	2055.80434782609	2526.28260869565	1655.71739130435	2347.78260869565	2289.64130434783	2549.34782608696	2151.03358695652	0.526298985243483
UBAP2	776.326086956522	859.869565217391	997.945652173913	831.826086956522	993.315217391304	771.434782608696	924.217391304348	815.076086956522	1206.38043478261	893.989130434783	993.478260869565	886.891304347826	1133.73913043478	1020.69565217391	1008.54347826087	974.934782608696	1201.30434782609	1130.97826086957	1174.27173913043	1004.64130434783	1046.89130434783	1187.30434782609	1205.02173913043	1041.41304347826	1258.6847826087	1122.27173913044	1217.33695652174	1153.77173913043	1141.39130434783	1081.82608695652	999.413043478261	1042.13043478261	1239.17391304348	880.423913043478	956.619565217391	1143.69565217391	1146.52173913043	914.978260869565	1018.3152173913	1017.30434782609	1068.42391304348	1036.94565217391	994.184782608696	1055.77173913044	1076.45652173913	874.804347826087	1033.06379130435	0.368101460265203
DBR1	684.54347826087	717.565217391304	650	950.326086956522	640.326086956522	721.413043478261	707.858695652174	991.804347826087	849.097826086956	766.608695652174	868.413043478261	869.565217391304	674.554347826087	749.336956521739	750.347826086957	873.967391304348	835.021739130435	642.695652173913	819.826086956522	712.739130434783	734.173913043478	643.934782608696	700.597826086957	834.5	806.717391304348	740.260869565217	886.25	672.239130434783	778.076086956522	857.315217391304	616.869565217391	718.119565217391	741.184782608696	863.45652173913	656.739130434783	619.326086956522	732.347826086957	895.065217391304	690.695652173913	620.760869565217	670.065217391304	855.673913043478	662.369565217391	694.54347826087	708.576086956522	800.04347826087	753.824195652174	0.368101460265203
PRKCI	2399.0652173913	2470.89130434783	2412.39130434783	3018.02173913044	2401.95652173913	2412.84782608696	2365.95652173913	3084.89130434783	1806.38043478261	2155.4347826087	2300	2891.98913043478	2274.02173913044	2070.77173913044	2266.45652173913	2854.53260869565	2293.84782608696	2046.17391304348	2377.4347826087	2715.02173913044	2128.38043478261	2233.58695652174	2170.52173913044	2666.41304347826	2221.47826086957	2179.02173913044	2578.03260869565	2093.79347826087	2284.0652173913	2606.13043478261	2199.25	2587.9347826087	2455.88043478261	2853.91304347826	2253.21739130435	1845.47826086957	2311.14130434783	3018.02173913044	2366.95652173913	2259.95652173913	2296.52173913044	2779.15217391304	2241.32608695652	2449.58695652174	2456.28260869565	2879.97826086957	2413.785	0.983691772421163
NKAP	722.5	694.717391304348	780.369565217391	714.065217391304	837.076086956522	753.369565217391	823.695652173913	643.369565217391	802.706521739131	716.804347826087	706.217391304348	536.5	882.391304347826	1151.76086956522	1057.91304347826	624.467391304348	876.95652173913	883.260869565218	868.902173913044	531.304347826087	793.79347826087	792.086956521739	741.739130434783	555.423913043478	697.576086956522	805.25	492.554347826087	718.54347826087	711.739130434783	574.54347826087	811.75	790.510869565217	903.673913043478	664.771739130435	885.663043478261	1032.08695652174	905.478260869565	645.326086956522	955.630434782609	1276.41304347826	1116.73913043478	601.434782608696	1355.25	821	746.630434782609	631.086956521739	796.413989130435	0.292122882576362
PUDP	1388.54347826087	1485.32608695652	1325.63043478261	1466.36956521739	1389.26086956522	1519.02173913043	1385.46739130435	1412.80434782609	1285.72826086957	1281	1332.39130434783	1572.59782608696	1354.78260869565	1201.47826086957	1214.21739130435	1505.88043478261	1401.26086956522	1196.23913043478	1219	1446.27173913044	1405.30434782609	1244.57608695652	1325.82608695652	1668.89130434783	1308.78260869565	1402.15217391304	1329.26086956522	1266.82608695652	1420.60869565217	1445.35869565217	1368.80434782609	1360.45652173913	1366.61956521739	1412.25	1318.39130434783	1245.54347826087	1299.07608695652	1466.86956521739	1325.82608695652	1123.77173913043	1366.89130434783	1571.51086956522	1247.41304347826	1461.60869565217	1462.17391304348	1649.32608695652	1374.94326086957	0.927072517886999
TLE1	1220.63043478261	1213	1159.69565217391	1066.45652173913	1271.41304347826	1110.82608695652	1400.73913043478	1035.90217391304	1198.45652173913	1279.28260869565	1216.9347826087	1249.5652173913	1194.8152173913	1210.52173913043	1248.89130434783	1207	1041.82608695652	1057.5652173913	1077	1044.76086956522	1206.38043478261	981.739130434783	1004.21739130435	1038.34782608696	969.086956521739	1077.34782608696	1055.05434782609	1063.54347826087	1064.80434782609	996.532608695652	1121.84782608696	1073.15217391304	1160.69565217391	1056.39130434783	1154.19565217391	1398.9347826087	1095.9347826087	1092.07608695652	1254.15217391304	1234.47826086957	1410.15217391304	1148.10869565217	1342.36956521739	1197.25	1221.67391304348	1043.07608695652	1151.4527326087	0.872319697382226
ENY2	1406.15217391304	1509.07608695652	1349.9347826087	1452.13043478261	1341.58695652174	1527.23913043478	1491.26086956522	1427.6847826087	1923.94565217391	1710.17391304348	1691.22826086957	1669.22826086957	1814	2066.69565217391	1839.91304347826	1786.64130434783	1577.19565217391	2049.41304347826	1644.20652173913	1519.32608695652	1730.63043478261	1690	1536.41304347826	1581.89130434783	1662.73913043478	1666.76086956522	1507.71739130435	1682.10869565217	1688.91304347826	1697.09782608696	1457.34782608696	1461.34782608696	1429.54347826087	1518.77173913043	1447.26086956522	1814.52173913043	1684.3152173913	1415.45652173913	1820.96739130435	1858.78260869565	1871.53260869565	1274.47826086957	2129.36956521739	1646.98913043478	1494.41304347826	1362.71739130435	1628.89391304348	0.82327002580343
PGRMC2	3057.91304347826	3155.42391304348	3198.29347826087	2967.65217391304	3046	3365.0652173913	3084.89130434783	2997.58695652174	2131.30434782609	2847.48913043478	3044.32608695652	3318.30434782609	2130.41304347826	2584.97826086957	2333	3192.73913043478	2439.39130434783	2440.88043478261	2260.84782608696	3288.26086956522	2629.3152173913	2468.34782608696	2361.15217391304	3056.39130434783	2607.82608695652	2384.86956521739	3106.52173913044	2733.34782608696	2643.71739130435	2708.02173913044	2555.34782608696	2634.29347826087	2681.91304347826	2907.73913043478	2187.0652173913	2143.63043478261	2389.86956521739	3080.48913043478	2693.84782608696	2336.9347826087	2581.29347826087	3050.98913043478	2516.42391304348	2976.5652173913	3186.89130434783	3228.97826086957	2755.14215217391	0.563639087549767
KLHL28	682.369565217391	782.152173913044	773.434782608696	824.184782608696	784.565217391304	753.369565217391	662.054347826087	865.760869565217	811.021739130435	871.54347826087	909.891304347826	916.619565217391	834.315217391304	697.358695652174	742.869565217391	813.586956521739	819.347826086957	680.869565217391	913.239130434783	875.641304347826	738.815217391304	775.29347826087	850.173913043478	919.771739130435	970.478260869565	908.326086956522	968.478260869565	869.271739130435	901.097826086957	1099.19565217391	683.369565217391	845.934782608696	775.29347826087	758.054347826087	676.771739130435	653.565217391304	690.554347826087	895.065217391304	735.413043478261	636.869565217391	607.45652173913	918.652173913044	700.152173913044	843.804347826087	833.304347826087	873.130434782609	807.44542173913	0.792908622239411
STX6	1533.36956521739	1334.58695652174	1284.41304347826	1429.54347826087	1262.02173913043	1298.84782608696	1335.41304347826	1565.52173913043	1137.15217391304	1261.15217391304	1484.41304347826	1392.4347826087	1217.76086956522	936.869565217391	1066.86956521739	1131.76086956522	1139.76086956522	887.467391304348	1138.73913043478	1137.3152173913	1211.55434782609	1038.90217391304	1102.65217391304	1167	1056.09782608696	1105.73913043478	1294.82608695652	1084.89130434783	1147.01086956522	1182.10869565217	1136.78260869565	1146.52173913043	1146.67391304348	1292.6847826087	1300.78260869565	1018.82608695652	1123.17391304348	1337.69565217391	1140.67391304348	1091.36956521739	1181.30434782609	1443.23913043478	1060.13043478261	1149	1391.1847826087	1511.30434782609	1213.85967391304	0.606744119727504
FIBP	825.347826086957	902.347826086956	898.25	723.54347826087	800.934782608696	781.130434782609	891.336956521739	669.108695652174	939.076086956522	855.554347826087	747.413043478261	620.282608695652	886.413043478261	1178.79347826087	1096.17391304348	653.239130434783	841.706521739131	1051.82608695652	941.847826086956	547.782608695652	938.065217391304	870.673913043478	738.652173913044	619.260869565217	795.5	803.521739130435	550.652173913044	867.934782608696	753.54347826087	751.228260869565	872.065217391304	846.826086956522	872.858695652174	748.956521739131	833.695652173913	998.934782608696	824	628.54347826087	876.228260869565	1259.23913043478	1004.97826086957	656.152173913044	1026.96739130435	849.391304347826	778.706521739131	659.902173913044	832.143167391304	0.82210396196003
IAH1	1923	1865.78260869565	1659.67391304348	1392.96739130435	1743.30434782609	1826.19565217391	1774.45652173913	1321.44565217391	2555.86956521739	1987.45652173913	1621.86956521739	1350.52173913043	2327.5	2338.78260869565	1914.95652173913	1377.79347826087	2081.34782608696	2351.65217391304	1563.26086956522	1316.5	2108.02173913044	2066.28260869565	1938.26086956522	1324.0652173913	1947.36956521739	1842.63043478261	1254.57608695652	2088.5	1765.17391304348	1614.63043478261	2089.98913043478	2050.4347826087	1935.59782608696	1649.32608695652	2225.5652173913	3078.02173913044	2198.36956521739	1640.10869565217	2312.94565217391	2089.98913043478	2175.36956521739	1491.48913043478	2326.29347826087	2175.36956521739	1736.5652173913	1677.86956521739	1893.41645652174	0.318564595977545
CLOCK	1384.9347826087	1364.71739130435	1484.41304347826	1829.30434782609	1603.02173913044	1395.26086956522	1196.80434782609	1852.8152173913	1181.16304347826	1350.86956521739	1446.89130434783	1606.64130434783	1133.73913043478	1131.10869565217	1278.26086956522	1434.20652173913	1164.85869565217	1139.58695652174	1542.92391304348	1551.21739130435	1092.84782608696	1205.02173913043	1321.02173913043	1430.48913043478	1273.4347826087	1319.25	1526.45652173913	1149.45652173913	1266.58695652174	1387.86956521739	1360.64130434783	1360.45652173913	1231.1847826087	1644.52173913043	1352.25	1045.80434782609	1123.17391304348	1696.44565217391	1135.8152173913	1269.28260869565	1130.84782608696	1728.02173913044	1192.82608695652	1232.26086956522	1278.85869565217	1810.55434782609	1361.69832608696	0.6021756607113
RPL39	1330.02173913043	1391.66304347826	1329.82608695652	1495.52173913043	1293.55434782609	1425.13043478261	1293.55434782609	1829.30434782609	1763.09782608696	1397.41304347826	1815.26086956522	1226.76086956522	1122.4347826087	971.217391304348	1120.0652173913	1196.45652173913	1359.71739130435	1012.16304347826	860.608695652174	1685.48913043478	1468.15217391304	1074.70652173913	1122.96739130435	1418.86956521739	1081.29347826087	1209.23913043478	2003.71739130435	1254.36956521739	1130.84782608696	1120.82608695652	1318.5652173913	1231.1847826087	1216.73913043478	1143.69565217391	960.847826086957	984.826086956522	1172.19565217391	1257.34782608696	1140.67391304348	887.869565217391	1046.13043478261	1287.71739130435	736.29347826087	1596.80434782609	1247.21739130435	1231.5	1266.60558913043	0.280674532404896
RRAS2	1365.05434782609	1089.89130434783	1043.58695652174	1456.86956521739	1067.15217391304	1070.23913043478	1182.9347826087	1559.52173913043	1396.5	1289.20652173913	1392.96739130435	1332.61956521739	1519.02173913043	1065.30434782609	1137.78260869565	1349.5	1527.23913043478	1069.47826086957	1267.15217391304	1477.78260869565	1506.96739130435	1232.41304347826	1333.36956521739	1482.39130434783	1273.4347826087	1337.80434782609	1552.76086956522	1188.13043478261	1307.13043478261	1393.76086956522	1150.61956521739	1050.63043478261	1116.39130434783	1398.9347826087	1347.82608695652	842.413043478261	972.521739130435	1249.34782608696	981.065217391304	831.565217391304	923.021739130435	1498.65217391304	853.260869565217	1161.83695652174	1124.45652173913	1602	1247.22849347826	0.293202524988056
CACUL1	2173.97826086957	2205.9347826087	2229.10869565217	2441.28260869565	2258.63043478261	2212.47826086957	2093.79347826087	2359.15217391304	1831.65217391304	2200.92391304348	2327.07608695652	2531.75	2090.47826086957	1871.53260869565	2084.23913043478	2609.04347826087	2328.52173913044	1946.17391304348	2306.91304347826	2657.58695652174	2210.89130434783	2114.86956521739	2308.63043478261	2651.40217391304	2239.91304347826	2196.4347826087	2652.97826086957	2253.60869565217	2342.84782608696	2467.73913043478	2030.9347826087	2199.73913043478	2222.5652173913	2299.02173913044	1929.36956521739	1876.28260869565	2106.9347826087	2606.13043478261	1901.86956521739	1873.89130434783	2033.75	2486.21739130435	1831.65217391304	2048.23913043478	2352.56521739131	2361.15217391304	2225.21476086957	0.504233361886034
